prefix	title	tag	label	flag	num	text_1	text_2	text_3	text_4	text_5	text_6	text_7	text_8	text_9	text_10	text_11	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10	score_11
王健	王|健林	歌手	0	train	10	王|健林	王健林|欠|银行|多少|钱	王健林|万达|怎么|了	王健林|万达	王健林|万达|现状	王健林|欠|国家|多少|钱	王健林|万达|惹|了|谁	王健林|最新|消息	王健林|身价	王健林|破产	PAD	0.44	0.09	0.04	0.028999999999999998	0.026000000000000002	0.019	0.009000000000000001	0.008	0.008	0.006999999999999999	0.0
盐酸左	盐酸|左氧氟|沙星片|是|饭前|吃|还是|饭后|吃	知道	0	train	10	盐酸|左氧氟|沙星	盐酸|左氧氟|沙星|胶囊	盐酸|左氧|氟沙|星片	盐酸左西|替利|嗪片	盐酸|左氧氟|沙星|滴眼液	盐酸|左氧|氟沙|星片|作用	盐酸|左氧|氟沙|星片|吃法	盐酸左西|替利|嗪|胶囊	盐酸|左|旋咪|唑片	盐酸左西|替利|嗪片|作用	PAD	0.201	0.2	0.187	0.1	0.081	0.047	0.036000000000000004	0.012	0.009000000000000001	0.008	0.0
乐教乐学	乐教乐学	百科	0	train	10	乐教乐|学|下载	乐教乐|学|下载|安装	乐教乐学	乐教乐|学|下载|手机|版	乐教|乐学|平台|登录	乐教乐学|手机|版|2018	乐教|乐学|怎么|加入|班级	乐教乐|学|下载|免费|下载	乐教乐|学|普通|下載	乐教|乐学|平台	PAD	0.25	0.051	0.035	0.021	0.02	0.013999999999999999	0.012	0.011000000000000001	0.008	0.006999999999999999	0.0
西南|政法	西南|政法|大学	百科	1	train	10	西南|政法|大学	西南|政法|大学|是|211|吗	西南|政法|大学|官网	西南|政法|大学|分数线	西南|政法|大学|研究生院	西南|政法|大学|考研	西南|政法|大学|宿舍	西南|政法|大学|算|名校|吗	西南|政法|大学|研究生	西南|政法|大学|是|几|本	PAD	0.725	0.049	0.013000000000000001	0.013000000000000001	0.011000000000000001	0.008	0.006999999999999999	0.006999999999999999	0.006	0.006	0.0
南湖	南湖|梦幻岛	景点	0	train	10	南湖|公园	南湖|国旅	南湖|公园|旅游	南湖|梦幻岛	南湖|国旅|官网|广州	南湖|大桥|喷泉|时间	南湖|湿地|公园|旅游	南湖|公园|门票|多少|钱	南湖|游乐园	南湖|国旅|官网	PAD	0.127	0.095	0.071	0.045	0.034	0.019	0.018000000000000002	0.016	0.016	0.013000000000000001	0.0
广东|工业	广东|工业|大学|华立|学院|属|2A|还是|2B	知道	0	train	10	广东|工业|大学	广东|工业|大学|华立|学院	广东|工业|大学|是|几|本	广东|工业|大学|官网	广东|工业|大学|是|211|吗	广东|工业|制造|技工|学校	广东|工业|大学|龙洞|校区	广东|工业|大学|贴吧	广东|工业|大学|迎新网	广东|工业|大学|教务|系统	PAD	0.639	0.145	0.026000000000000002	0.016	0.013999999999999999	0.013999999999999999	0.013000000000000001	0.01	0.006999999999999999	0.006	0.0
原产地	原产地	百科	0	train	8	原产地|证书	原产地|证	原产地|证明	原产地|证明书	原产地|证书|怎么|办理	原产地|综合|服务|平台	原产地|水果|微商|代理	原产地|标准	PAD	PAD	PAD	0.284	0.195	0.11900000000000001	0.092	0.059000000000000004	0.034	0.024	0.024	0.0	0.0	0.0
云台山	云台山|-|旅游|攻略	旅游	0	train	10	云台山|风景区	云台山|旅游	云台山|天气	云台山|在|哪	云台山|玻璃|栈道	云台山|门票	云台山|攻略	云台山|门票|多少|钱|一|张	云台山|天气|预报	云台山|二日|游	PAD	0.154	0.06	0.057999999999999996	0.057	0.044000000000000004	0.04	0.021	0.019	0.019	0.01	0.0
大写	大写|的|壹	音乐	0	train	10	大写|数字|一|到|十	大写|数字	大写|的|一|到|十|怎么|写	大写|一|到|十	大写|字母	大写|字母表	大写二	大写二|的|正确|写法	大写|一	大写|的|二	PAD	0.309	0.191	0.047	0.025	0.024	0.015	0.013000000000000001	0.009000000000000001	0.009000000000000001	0.006999999999999999	0.0
天命|逆	天命|逆凰|：|匪|女生|存|法则	阅读	0	train	10	天命|逆凰	天命|逆凰|小说	天命|逆凰|全文|免费|阅读	天命|逆凰|假|小子|拽|翻|天	天命|逆凤|gl	天命|逆凤	天命|逆凰|txt|下载	天命|逆凰|甜|幂|柚子	天命|逆凰九暮离	天命|逆凰|秦政|和|九暮离	PAD	0.7	0.086	0.071	0.022000000000000002	0.021	0.017	0.016	0.016	0.01	0.008	0.0
耳	耳朵|里面|疼|是|怎么|回|事	健康	0	train	10	耳朵|里面|疼|是|怎么|回|事	耳朵|后面|长|了|个|硬包	耳根	耳朵|嗡嗡|响	耳鸣	耳东|兔子	耳鸣|是|什么|原因|引起|的	耳朵|进|水|怎么办	耳朵|进|水	耳机	PAD	0.025	0.015	0.013000000000000001	0.013000000000000001	0.013000000000000001	0.011000000000000001	0.009000000000000001	0.008	0.008	0.006999999999999999	0.0
作	作业|帮	应用	1	train	9	作业|帮	作文	作文|大全|400|字	作文|大全	作业|帮|免费|下载	作业|帮	作文|题目	作业|盒子	作文|素材	PAD	PAD	0.141	0.084	0.033	0.032	0.025	0.013000000000000001	0.013000000000000001	0.011000000000000001	0.009000000000000001	0.0	0.0
千|层	葱香|千层饼|的|做法	菜谱	1	train	10	千层饼|的|做法	千层饼	千|层|蛋糕	千层糕	千层糕|的|做法	千|层|蛋糕|的|做法	千|层|马蹄糕	千层饼|培训	千|层|花卷	千|层面	PAD	0.135	0.08	0.078	0.049	0.042	0.037000000000000005	0.028999999999999998	0.024	0.023	0.021	0.0
沈佳妮	发病|沈佳妮|在|昨天|主要|症状|是|肚子|疼|涨气	健康	0	train	9	沈佳妮|图片	沈佳妮|朱亚文	沈佳妮|前夫	沈佳妮|的|电视剧	沈佳妮|微博	沈佳妮|演|过|什么	沈佳妮|演|过|的|电视剧	沈佳妮|结|过|几|次|婚	沈佳妮|个人|资料	PAD	PAD	0.063	0.027000000000000003	0.018000000000000002	0.013999999999999999	0.012	0.008	0.006999999999999999	0.006	0.006	0.0	0.0
张倬	张倬闻	百科	1	train	9	张倬闻	张倬闻|演|过|的|电视剧	张倬闻|的|老婆	张倬闻|年龄	张倬闻|老婆	张倬闻|的|电视	张倬闻|影视|作品	张倬闻|你|的|样子	张倬闻|的|老婆|李木子	PAD	PAD	0.74	0.051	0.021	0.018000000000000002	0.013000000000000001	0.011000000000000001	0.011000000000000001	0.01	0.008	0.0	0.0
京东	京东	应用	1	train	10	京东|商城	京东|官网	京东|快递|单号|查询	京东|快递	京东|商城|网上|购物	京东|物流	京东|白条	京东|客服|电话	京东方|a|股票	京东|白条|怎么|开通	PAD	0.12	0.073	0.031	0.031	0.011000000000000001	0.01	0.009000000000000001	0.009000000000000001	0.008	0.008	0.0
排卵期	排卵期	百科	0	train	9	排卵期|怎么|算	排卵期|计算器	排卵期|出血	排卵期|症状	排卵期|是|什么|时候	排卵期|计算法	排卵期|在|什么|时候	排卵期|出血|是|咋|回|事	排卵期|有|什么|症状	PAD	PAD	0.136	0.073	0.073	0.046	0.02	0.016	0.015	0.013999999999999999	0.013999999999999999	0.0	0.0
手|抄	手抄报	百科	1	train	10	手抄报	手|抄|报|图片	手抄报|大全	手|抄|报|边框	手|抄|报|模板	手抄报|版面|设计图|大全	手|抄|报|图片|大全	手抄报|花边	手抄报	手|抄|报边|框|简单|又|漂亮	PAD	0.337	0.11599999999999999	0.115	0.06	0.027000000000000003	0.021	0.015	0.013000000000000001	0.011000000000000001	0.01	0.0
拍手	拍手|歌	影视	0	train	10	拍手|歌	拍手|歌|你|拍|一|我|拍|一	拍手|歌|歌词	拍手操	拍手称快	拍手|念|佛|健身操	拍手儿|歌	拍手歌|视频	拍手|歌|教案	拍手|舞	PAD	0.28300000000000003	0.102	0.042	0.037000000000000005	0.036000000000000004	0.028999999999999998	0.026000000000000002	0.02	0.018000000000000002	0.016	0.0
怎样|预防|尿路|感染	小便|轻易|发|黄|请问|怎样|预防|尿路|感染	健康	0	train	1	怎样|预防|尿路|感染|复发	PAD	PAD	PAD	PAD	PAD	PAD	PAD	PAD	PAD	PAD	0.5489999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
作	作业|帮	应用	1	train	9	作业|帮	作文	作文|大全|400|字	作文|大全	作业|帮|免费|下载	作业|帮	作文|题目	作业|盒子	作文|素材	PAD	PAD	0.141	0.084	0.033	0.032	0.025	0.013000000000000001	0.013000000000000001	0.011000000000000001	0.009000000000000001	0.0	0.0
杯弓	杯|弓蛇影	百科	1	train	10	杯|弓蛇影	杯|弓蛇影|是|什么|意思	杯|弓蛇影|的|意思	杯弓|蛇|影造句	杯|弓蛇影|的|故事	杯弓|什么|影	杯|弓蛇影|的|寓言|故事	杯|弓蛇影|打|一生肖	杯|弓蛇影|的|道理	杯|弓蛇影|自|相惊	PAD	0.418	0.139	0.115	0.052000000000000005	0.037000000000000005	0.016	0.012	0.012	0.011000000000000001	0.01	0.0
梦见蛇	我|很|梦见|蛇	健康	0	train	9	梦见蛇|是|什么|意思	梦见|蛇|咬|我	梦|见|蛇|缠身	梦见|蛇|咬|自己	梦见|蛇追|我	梦见|蛇周|公解|梦|大全	梦见|蛇|咬|自己|的|手	梦见|蛇|咬|人	梦|见|蛇|缠身|是|什么|预兆	PAD	PAD	0.39	0.026000000000000002	0.02	0.018000000000000002	0.01	0.006999999999999999	0.006	0.005	0.004	0.0	0.0
比特	从|物物|交换|到|比特币	经验	0	train	10	比特币	比特币|行情	比特犬	比特币|价格	比特币|是|什么	比特犬|图片	比特币|行情|最新|价格	比特币|挖|矿机	比特|小队	比特小队|破解|版	PAD	0.245	0.109	0.094	0.07400000000000001	0.025	0.019	0.015	0.013000000000000001	0.012	0.012	0.0
洋房	老|洋房	百科	0	train	10	洋房|和|高层|的|区别	洋房|图片	洋房|和|高层|哪个|升值|快	洋房|和|别墅|的|区别	洋房|二|楼|为什么|没|人|买	洋房|是|什么|意思	洋房|火锅	洋房|和|高层|哪个|保值	洋房|装修	洋房|设计	PAD	0.207	0.081	0.034	0.032	0.023	0.022000000000000002	0.017	0.015	0.012	0.01	0.0
腾讯|新闻	怎么|上传|视频|到|腾讯|新闻	知道	0	train	10	腾讯|新闻	腾讯|新闻|下载|并|安装	腾讯|新闻|头条|今日	腾讯|新闻网	腾讯|新闻|下载	腾讯|新闻|爆料	腾讯|新闻|app|下载	腾讯|新闻	腾讯|新闻|手机|版	腾讯|新闻|头条	PAD	0.078	0.044000000000000004	0.037000000000000005	0.033	0.026000000000000002	0.02	0.011000000000000001	0.009000000000000001	0.008	0.006	0.0
甲状腺	甲状腺|疾病|临床|诊断|与|治疗	阅读	0	train	10	甲状腺|结节	甲状腺|肿大	甲状腺癌	甲状腺|结节|的|症状	甲状腺|疾病|的|症状	甲状腺炎	甲状腺|结节|吃|什么|散结	甲状腺癌|能|治愈|吗	甲状腺|功能	甲状腺癌|的|早期|症状	PAD	0.095	0.04	0.03	0.026000000000000002	0.022000000000000002	0.018000000000000002	0.016	0.012	0.011000000000000001	0.011000000000000001	0.0
特比	特比|萘芬	百科	0	train	10	特比|萘芬	特比|萘芬|乳膏	特比|萘芬片	特比澳	特比|萘芬|软膏	特比|萘芬片|多少|钱|一|盒	特比环|查询	特比环	特比澳|说明书	特比|萘芬|凝胶	PAD	0.233	0.22	0.10300000000000001	0.055	0.046	0.024	0.023	0.023	0.02	0.017	0.0
王爱	王爱召|-|旅游|攻略	旅游	0	train	10	王爱爱	王爱爱|晋剧|播放|唱|段	王爱华	王爱民	王爱爱|四月|里	王爱华|的|全部|歌曲	王爱爱|打|金枝|全|本	王爱华|歌曲|大全	王爱萍	王爱国	PAD	0.256	0.08800000000000001	0.047	0.045	0.032	0.027000000000000003	0.025	0.017	0.015	0.015	0.0
盐酸莫	和|盐酸莫西|沙星片|同样|药效|的|药|有|哪些	知道	0	train	10	盐酸莫西|沙星片	盐酸莫西|沙星|注射|夜	盐酸莫西|沙星	盐酸莫西|沙星片|副作用	盐酸莫西|沙星|注射液	盐酸莫西沙|星片|价格	盐酸莫西|沙星片|的|作用	盐酸莫西|沙星|氯化钠	盐酸莫西|沙星片|的|危害	盐酸莫西|沙星|价格	PAD	0.531	0.159	0.11599999999999999	0.034	0.028999999999999998	0.026000000000000002	0.013000000000000001	0.011000000000000001	0.009000000000000001	0.009000000000000001	0.0
百|香	百香果	百科	0	train	10	百香果|的|功效|与|作用	百香果	百香果|怎么|吃	百香果|泡水|的|正确|方法	百香果|的|籽能|吃|吗	百香果|图片	百香果|柠檬|蜂蜜|腌制法	百香果|怎么|保存	百香果|蜂蜜茶	百香果|蜂蜜	PAD	0.192	0.151	0.11699999999999999	0.025	0.023	0.015	0.013999999999999999	0.013000000000000001	0.009000000000000001	0.008	0.0
磁悬浮	磁悬浮|列车|的|发展|历史	知道	0	train	10	磁悬浮|列车	磁悬浮|原理	磁悬浮|列车|速度	磁悬浮|风力|发电机	磁悬浮|汽车	磁悬浮|地球仪	磁悬浮|列车|原理	磁悬浮|轮胎	磁悬浮|列车|视频	磁悬浮|列车|图片	PAD	0.40399999999999997	0.042	0.039	0.027999999999999997	0.026000000000000002	0.026000000000000002	0.024	0.017	0.015	0.013999999999999999	0.0
香	香蜜|沉沉烬|如|霜	影视	0	train	8	香蜜|沉沉烬|如|霜|小说	香蜜|沉沉烬|如|霜|电视剧	香肠|派对	香港|开奖|现场|直播|结果	香港|六|合|彩	香蜜|沉沉烬|如|霜	香肠|派对|游戏	香|l|港|正版|资料|大全	PAD	PAD	PAD	0.046	0.040999999999999995	0.033	0.015	0.01	0.01	0.009000000000000001	0.006999999999999999	0.0	0.0	0.0
紫花|地	紫花|地|丁	百科	1	train	10	紫花|地|丁	紫花|地|丁|的|功效|与|作用	紫花|地|丁|透皮|抑菌膏	紫花|地|丁|图片	紫花|地|丁|功效	紫花|地|丁药膏	紫花|地|丁|价格	紫花|地|丁泡水|喝|的|功效	紫花|地|丁膏	紫花|地|丁膏|25|克|多少|钱	PAD	0.40700000000000003	0.17300000000000001	0.136	0.09	0.021	0.018000000000000002	0.016	0.012	0.012	0.008	0.0
维	维生素|C	百科	1	train	10	维生素|c	维生素|e	维生素|e|的|作用	维生素|b	维生素|b6	维生素|b2	维生素|c|的|作用|及|功能	维|a|酸乳膏	维生素|b1	维生素|d	PAD	0.04	0.039	0.021	0.02	0.018000000000000002	0.017	0.016	0.011000000000000001	0.01	0.01	0.0
天地|至	天地|至|圣	阅读	1	train	10	天地|至|圣	天地|至|圣|免费|阅读	天地|至|圣|小说	天地|至尊|小说	天地|至|圣|最新|章节	天地|至圣|txt|下载	天地|至|圣|全文	天地|至尊	天地|至|圣|txt|全集|下载	天地|至|圣天地|大火	PAD	0.599	0.133	0.07	0.035	0.017	0.017	0.015	0.011000000000000001	0.01	0.009000000000000001	0.0
肠癌	肠癌	健康	0	train	10	肠癌|的|早期|症状|及|表现	肠癌|放屁|特点	肠癌|大便|出来|的|屎|图片	肠癌|的|早期|症状	肠癌|拉|出来|大便|的|图片	肠癌|症状	肠癌|能|活|多久	肠癌|大便|粘液|照片	肠癌|大便|变|细|图片	肠癌|大便|带|血|图片	PAD	0.18899999999999997	0.152	0.048	0.034	0.03	0.027000000000000003	0.027000000000000003	0.023	0.015	0.013999999999999999	0.0
12308	携程|旅行	应用	0	train	10	12308|全国|汽车票	12308|汽车|订|票|官网	12308|汽车票|网上|订|票	12308|汽车|订|票|官网|中心	12308|汽车票|查询	12308|汽车票|官网|中心	12308|汽车票	12308|官网	12308|网上|订|票|官网	12308|是|什么|电话	PAD	0.325	0.25	0.062	0.049	0.021	0.02	0.019	0.017	0.013999999999999999	0.013000000000000001	0.0
赶集网	赶集网	百科	0	train	10	赶集网|官网	赶集网|找|工作	赶集网|租房	赶集网|招聘	赶集网|招聘|找|工作|2018	赶集网|二手房	赶集网|官网|首页	赶集网|二手车	赶集网|二手车|出售	赶集网|首页	PAD	0.172	0.066	0.057999999999999996	0.033	0.021	0.012	0.009000000000000001	0.006999999999999999	0.005	0.003	0.0
五菱宏光	汽车|报价|大全	应用	0	train	10	五菱宏光|s3	五菱宏光|s	五菱宏光|15l	五菱宏光|s1	五菱宏光|s6	五菱宏光|s1|图片	五菱宏光|跑车	五菱宏光|s5	五菱|宏光|2018|新款|图片	五菱宏光|suv	PAD	0.13	0.121	0.081	0.032	0.019	0.017	0.016	0.016	0.009000000000000001	0.009000000000000001	0.0
藏|红|花	藏|红|花|的|功效|与|作用|怎么样	经验	1	train	10	藏|红|花|的|功效	藏|红|花|的|功效|与|作用	藏|红花|价格	藏|红花|有|什么|功效	藏|红花|多少|钱|一|克	藏|红花|不|适宜|人群	藏|红|花|的|功效|与|吃法	藏|红花|图片	藏|红|花|功效|与|作用	藏红|花|泡|水|喝|的|功效	PAD	0.196	0.04	0.035	0.027999999999999997	0.023	0.022000000000000002	0.019	0.013999999999999999	0.013000000000000001	0.012	0.0
血压|低压	高血压|低压|1102C|高压|170	知道	0	train	10	血压|低压|高	血压|低压|低	血压|低压|高|的|危害	血压|低压|多少|正常	血压|低压|高|怎么办	血压|低压|100	血压|低压|低|什么|危害	血压|低压|高|的|原因	血压|低压|100|严重|吗	血压|低压|低|怎么办	PAD	0.18899999999999997	0.07	0.063	0.043	0.038	0.036000000000000004	0.035	0.035	0.034	0.024	0.0
贵阳|捉鸡麻|将	贵阳|捉鸡麻|将	百科	0	train	10	贵阳|捉鸡麻|将|下载	贵阳|捉鸡麻|将|手机|版	贵阳|捉鸡麻|将|下载|安装	贵阳|捉鸡麻|将|必|赢|软件	贵阳|捉鸡麻|将|微乐	贵阳|捉鸡麻|将|冲锋鸡	贵阳|捉鸡麻|将|开|挂|软件	贵阳|捉鸡麻|将|技巧	贵阳|捉鸡麻|将|规则	贵阳|捉|鸡|麻将|怎么|玩	PAD	0.13	0.03	0.027000000000000003	0.022000000000000002	0.021	0.016	0.016	0.013999999999999999	0.013000000000000001	0.008	0.0
y79	vivoY79	百科	1	train	10	y79|参数	y79|价格	y79a	y79|手机	y79|价格|官方价	y79a|价格	y79vivo	y79|参数|配置	y79|和|y85|哪个|好	y79|多少|钱	PAD	0.263	0.248	0.195	0.043	0.027000000000000003	0.025	0.023	0.022000000000000002	0.021	0.021	0.0
平安	平安|e|行销网	网站	0	train	10	平安|e|行销网	平安|e|行销	平安|保险	平安|金|管家	平安|银行	平安|普惠	平安|银行|信用卡	平安|好|医生	平安|保险|电话	平安|银行|电话	PAD	0.085	0.046	0.032	0.027000000000000003	0.026000000000000002	0.017	0.016	0.015	0.013999999999999999	0.013000000000000001	0.0
百	百度|一下	网站	1	train	10	百度|一下	百度	百度|翻译	百度|地图	百|世|快递|单号|查询	百|世|快递	百姓|网	百度|贴吧	百度|网盘	百度|翻译|在线|翻译	PAD	0.809	0.051	0.01	0.006	0.005	0.003	0.002	0.002	0.002	0.002	0.0
淘宝	手机|淘宝	应用	1	train	10	淘宝网	淘宝|下载	淘宝网|首页	淘宝网|页版	淘宝网|触屏版	淘宝|评价|100|字|复制	淘宝|好评|100|字|通用|评论	淘宝|客服|电话	淘宝|评价	淘宝|刷单	PAD	0.162	0.025	0.011000000000000001	0.011000000000000001	0.008	0.006	0.006	0.005	0.005	0.005	0.0
鱼漂	北国|之|春|鱼漂|有限公司	百科	0	train	10	鱼漂|的|调法|图解	鱼漂|怎么|绑	鱼漂|什么|牌子|好	鱼漂|的|选择	鱼漂|怎么|调	鱼漂|怎么|调|最|灵敏	鱼漂|品牌	鱼漂|大全	鱼漂|怎么|绑|在|鱼线|上	鱼漂|种类	PAD	0.17	0.099	0.047	0.045	0.033	0.031	0.026000000000000002	0.017	0.012	0.011000000000000001	0.0
steam	Steam	应用	1	train	9	steam|官网	steam|手机|版	steam|下载	steam|官方|网站	steam|手机|客户端	steam2c	steam|令牌	steam|游戏	steam|手机|令|牌	PAD	PAD	0.09699999999999999	0.02	0.019	0.01	0.009000000000000001	0.008	0.008	0.006999999999999999	0.006999999999999999	0.0	0.0
psp	PSP	百科	1	train	10	psp|模拟器	psp|游戏	psp|游戏|下载	psp|奥特曼|游戏	psp|游戏机	psp3000	psp2|搜片|神器	psp4000	psp|游戏|大全	psp|十|大|最|耐玩|的|游戏	PAD	0.159	0.134	0.057999999999999996	0.055999999999999994	0.043	0.032	0.03	0.013999999999999999	0.013000000000000001	0.011000000000000001	0.0
一|米	一|米|阅读	应用	1	train	9	一|米|等于|多少|厘米	一|米|九|武警|被|捏睾丸	一|米|滴|答|物流|单号|查询	一|米|滴答	一|米|阅读	一|米|阳光	一|米|猫	一|米|六|男生|好|恶心	一|米|等于|多少|毫米	PAD	PAD	0.134	0.068	0.067	0.043	0.027000000000000003	0.024	0.024	0.023	0.019	0.0	0.0
下载|优酷|视频	火山|小|视频	应用	0	train	10	下载|优酷|视频|最新|版	下载|优酷|视频|播放器	下载|优酷|视频|免费|下载	下载|优酷|视频|到|手机	下载|优酷|视频|2017|版本	下载|优酷|视频	下载|优酷|视频|app	下载|优酷|视频|并|安装|包	下载|优酷|视频|软件	下载|优酷|视频|并|安装	PAD	0.063	0.037000000000000005	0.022000000000000002	0.02	0.011000000000000001	0.01	0.005	0.004	0.004	0.003	0.0
